product_url,image,product_name,mpn,base_price,msrp,brand_name
https://www.ajmadison.com/cgi-bin/ajmadison/VDWU724SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdwu724ss~-~front64d24828eea067.42028155_dcddb.jpg",24 Inch Fully Integrated Built-In Dishwasher,VDWU724SS,"$2,619.00 ","$2,799.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/FDWU724.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/fdwu724~-~front64d25168bbaa71.57027726_e47b5.jpg",24 Inch Fully Integrated Built-In Panel Ready Dishwasher,FDWU724,"$2,469.00 ","$2,649.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VMODC5240SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vikingmicrowave~drawer~62fe62372d3574.95766932_aa989.jpg",24 Inch Undercounter Convection Drawer Micro Oven,VMODC5240SS,"$2,999.00 ","$3,209.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VRUO5241DLSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vruo5241dlss~image~167e5b3535159a6.47582915_7c99f",24 Inch Undercounter Outdoor Refrigerator,VRUO5241DLSS,"$4,719.00 ","$5,049.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDUO5241DSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/viking_outdoor_refrigerator_drawers_vduo5240dss_1_3b607.png",24 Inch Undercounter Outdoor Refrigerator Drawers,VDUO5241DSS,"$5,789.00 ","$6,199.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDR5488BSS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdr5488bss67d30b078b1bd4.57807537_2f24b",48 Inch Freestanding Professional Dual Fuel Range,VDR5488BSS,"$15,749.00 ","$16,859.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDR5486GSSLP.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdr5486gsslp-167d305709374f7.35742766_41083",48 Inch Freestanding Professional Dual Fuel Range,VDR5486GSSLP,"$16,279.00 ","$17,419.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VSOF7301SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vsof7301ss5ad9fe857cdf5_90f76.jpg",30 Inch Single Convection Electric Wall Oven,VSOF7301SS,"$7,999.00 ","$8,559.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDOF7301SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdof7301ss5adf7cfb4d5da_db521.jpg",30 Inch Double Convection Electric Wall Oven,VDOF7301SS,"$11,859.00 ","$12,689.00 ",Viking
https://www.ajmadison.com/cgi-bin/ajmadison/VDOE530SS.html,"https://assets.ajmadison.com/image/upload/c_pad,f_auto,fl_lossy.progressive,h_300,q_auto,w_300/v1/ajmadison/images/large_no_watermark/vdoe530ss5b17e82936533_83168.jpg",30 Inch Double Electric Wall Oven,VDOE530SS,"$9,589.00 ","$10,259.00 ",Viking
